Año,Id Artículo,Nombre Artículo,Id Concepto,Nombre Concepto,Presupuesto Ingresos,Ingresos Reales
2016,28,Otros impuestos indirectos,285,Impuesto sobre los Gases Fluorados de Efecto Invernadero,175000000.0,
2016,54,Rentas de bienes inmuebles,,,42169270.0,
2016,54,Rentas de bienes inmuebles,540,Alquiler y productos de inmuebles,40131660.0,
2016,54,Rentas de bienes inmuebles,549,Otras rentas,2027610.0,
2016,54,Rentas de bienes inmuebles,542,Alquiler de aulas y otras instalaciones formativas.,10000.0,
2016,51,Intereses de anticipos y préstamos concedidos,,,361524490.0,
2016,51,Intereses de anticipos y préstamos concedidos,518,A familias e instituciones sin fines de lucro,645550.0,
2016,51,Intereses de anticipos y préstamos concedidos,519,Al exterior,25878000.0,
2016,51,Intereses de anticipos y préstamos concedidos,515,A Comunidades Autónomas,334920000.0,
2016,51,Intereses de anticipos y préstamos concedidos,514,"A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal",80940.0,
2016,53,Dividendos y participaciones en beneficios,,,4198119170.0,
2016,53,Dividendos y participaciones en beneficios,534,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal",4197656610.0,
2016,53,Dividendos y participaciones en beneficios,537,De empresas privadas,462560.0,
2016,81,Enajenación de obligaciones y bonos de fuera del Sector Público,,,19400000.0,
2016,81,Enajenación de obligaciones y bonos de fuera del Sector Público,811,Enajenación de obligaciones y bonos de fuera del Sector Público a largo plazo,2700000.0,
2016,81,Enajenación de obligaciones y bonos de fuera del Sector Público,810,Enajenación de obligaciones y bonos de fuera del Sector Público a corto plazo,16700000.0,
2016,68,Reintegros por operaciones de capital,,,98577890.0,
2016,68,Reintegros por operaciones de capital,680,De ejercicios cerrados,93577890.0,
2016,68,Reintegros por operaciones de capital,681,Del presupuesto corriente,5000000.0,
2016,80,Enajenación de deuda del Sector Público,,,530191670.0,
2016,80,Enajenación de deuda del Sector Público,801,Enajenación de deuda del Sector Público a largo plazo,262574100.0,
2016,80,Enajenación de deuda del Sector Público,800,Enajenación de deuda del Sector Público a corto plazo,267617570.0,
2016,37,Cotizaciones de asociados,,,430000.0,
2016,37,Cotizaciones de asociados,370,Cotizaciones de asociados,430000.0,
2016,89,Utilización de activos financieros afectos al Fondo de Reserva de la Seguridad Social y a otros Fondos del Sistema,,,6283334710.0,
2016,89,Utilización de activos financieros afectos al Fondo de Reserva de la Seguridad Social y a otros Fondos del Sistema,890,Al Fondo de Reserva de la Seguridad Social,6283334710.0,
2017,22,Sobre consumos específicos,,,7811000000.0,
2017,22,Sobre consumos específicos,220,Impuestos especiales,7811000000.0,
2017,48,De familias e instituciones sin fines de lucro (cap. 4),,,5791160.0,
2017,48,De familias e instituciones sin fines de lucro (cap. 4),480,De familias e instituciones sin fines de lucro (cap. 4),3845430.0,
2017,48,De familias e instituciones sin fines de lucro (cap. 4),489,Otras transferencias corrientes (cap. 4),1945730.0,
2017,10,Sobre la renta,,,64876000000.0,
2017,10,Sobre la renta,100,De las personas físicas,38264000000.0,
2017,10,Sobre la renta,101,De sociedades,24399000000.0,
2017,10,Sobre la renta,102,De no residentes,2213000000.0,
2017,12,Cotizaciones sociales,,,135868579790.0,
2017,12,Cotizaciones sociales,120,Cotizaciones de los regímenes especiales de funcionarios,3359842750.0,
2017,12,Cotizaciones sociales,122,Cotizaciones del R.E.T. Autonomos,11558370000.0,
2017,12,Cotizaciones sociales,121,Cotizaciones del Regimen General,84474717750.0,
2017,12,Cotizaciones sociales,124,Cotizaciones R.E. Trabajadores del Mar,351160000.0,
2017,12,Cotizaciones sociales,127,Cotizaciones de acctes. trabajo y e. p.,7331170000.0,
2017,12,Cotizaciones sociales,125,Cotizaciones R.E. Mineria del Carbon,119540000.0,
2017,12,Cotizaciones sociales,129,Otras cotizaciones,22081077040.0,
2017,12,Cotizaciones sociales,128,"Cotizaciones de desempleados, cese de actividad de trabajadores autónomos y bonificaciones para el fomento del empleo",6592702250.0,
2017,87,Remanente de tesorería,,,1573173270.0,
2017,87,Remanente de tesorería,870,Remanente de tesorería,1573173270.0,
2017,23,Sobre tráfico exterior,,,1986500000.0,
2017,23,Sobre tráfico exterior,231,Exacciones reguladoras y otros gravámenes agrícolas,2000000.0,
2017,23,Sobre tráfico exterior,230,Derechos de aduana y exacciones de efecto equivalente establecidos para la importación o exportación de mercancías,1984500000.0,
2017,44,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 4)",,,18988950.0,
2017,44,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 4)",449,Del resto del Sector Público Estatal (cap. 4),118500.0,
2017,44,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 4)",441,De entidades públicas empresariales (cap. 4),18826450.0,
2017,44,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 4)",442,De fundaciones públicas (cap. 4),44000.0,
2017,21,Sobre el Valor Añadido,,,33052000000.0,
2017,21,Sobre el Valor Añadido,210,Impuesto sobre el Valor Añadido,33052000000.0,
2017,13,Sobre la producción y almacenamiento de energía eléctrica y combustible,,,1772000000.0,
2017,13,Sobre la producción y almacenamiento de energía eléctrica y combustible,131,Sobre la producción de combustible nuclear gastado y residuos radioactivos resultantes de la generación de energía nucleoeléctrica,275000000.0,
2017,13,Sobre la producción y almacenamiento de energía eléctrica y combustible,130,Sobre el valor de la producción de la energía eléctrica,1497000000.0,
2017,77,De empresas privadas (cap. 7),,,78500000.0,
2017,77,De empresas privadas (cap. 7),779,De empresas privadas (cap. 7),3500000.0,
2017,77,De empresas privadas (cap. 7),772,De empresas privadas (cap. 7),75000000.0,
2017,45,De Comunidades Autónomas (cap. 4),,,5008519910.0,
2017,45,De Comunidades Autónomas (cap. 4),459,Otras transferencias corrientes (cap. 4),1959700.0,
2017,45,De Comunidades Autónomas (cap. 4),456,Compensaciones financieras del País Vasco (cap. 4),63100430.0,
2017,45,De Comunidades Autónomas (cap. 4),458,Liquidación de la regularización de los Mossos d´Esquadra (cap. 4),3065410680.0,
2017,45,De Comunidades Autónomas (cap. 4),450,Contribuciones Concertadas (cap. 4),1828490900.0,
2017,45,De Comunidades Autónomas (cap. 4),453,Compensación a satisfacer por la Comunidad Autónoma de Canarias por la supresión del I.G.T.E. (cap. 4),36255920.0,
2017,45,De Comunidades Autónomas (cap. 4),457,Compensación a Navarra. Impuesto almacenamiento energía (cap. 4),13302280.0,
2017,83,Reintegros de préstamos concedidos fuera del Sector Público,,,1581968170.0,
2017,83,Reintegros de préstamos concedidos fuera del Sector Público,831,Reintegros de préstamos concedidos fuera del Sector Público a largo plazo,1563751060.0,
2017,83,Reintegros de préstamos concedidos fuera del Sector Público,830,Reintegros de préstamos concedidos fuera del Sector Público a corto plazo,18217110.0,
2017,47,De empresas privadas (cap. 4),,,88551260.0,
2017,47,De empresas privadas (cap. 4),470/18301,Ingresos de empresas privadas (cap. 4),885000.0,
2017,47,De empresas privadas (cap. 4),470/12301,De empresas privadas (cap. 4),1000000.0,
2017,47,De empresas privadas (cap. 4),471,Aportaciones de empresas colaboradoras para el sostenimiento de los servicios comunes (cap. 4),33900000.0,
2017,47,De empresas privadas (cap. 4),479/18101,Otras transferencias corrientes (cap. 4),1230360.0,
2017,47,De empresas privadas (cap. 4),470/25101,Provenientes de empresas de propiedad privada (cap. 4),15000.0,
2017,47,De empresas privadas (cap. 4),470/18302,Ingresos de empresas privadas (cap. 4),1500000.0,
2017,47,De empresas privadas (cap. 4),479/18107,De empresas privadas (cap. 4),20000.0,
2017,47,De empresas privadas (cap. 4),470/19104,Transferencias de empresas privadas (cap. 4),900.0,
2017,47,De empresas privadas (cap. 4),470/98001,De empresas privadas (cap. 4),50000000.0,
2017,11,Sobre el capital,,,206000000.0,
2017,11,Sobre el capital,119,Otros impuestos sobre el capital,206000000.0,
2017,78,De familias e instituciones sin fines de lucro (cap. 7),,,11809190.0,
2017,78,De familias e instituciones sin fines de lucro (cap. 7),780,De familias e instituciones sin fines de lucro (cap. 7),5000000.0,
2017,78,De familias e instituciones sin fines de lucro (cap. 7),782,Ayudas a la investigación (cap. 7),6809190.0,
2017,49,Del exterior (cap. 4),,,6347453110.0,
2017,49,Del exterior (cap. 4),491,Del Fondo Europeo Agrícola de Garantía (FEAGA) (cap. 4),5633416630.0,
2017,49,Del exterior (cap. 4),493,Aportaciones derivadas de convenios internacionales de cooperación (cap. 4),16915010.0,
2017,49,Del exterior (cap. 4),490,Del Fondo Social Europeo (cap. 4),535440950.0,
2017,49,Del exterior (cap. 4),492,Otras transferencias de la Unión Europea (cap. 4),111411580.0,
2017,49,Del exterior (cap. 4),499,Otras transferencias corrientes (cap. 4),50248940.0,
2017,49,Del exterior (cap. 4),494,De la Unión Europea-PAC (cap. 4),20000.0,
2017,79,Del exterior (cap. 7),,,2585488760.0,
2017,79,Del exterior (cap. 7),791,Fondo de Cohesión (cap. 7),35695030.0,
2017,79,Del exterior (cap. 7),795,Otras transferencias de la Unión Europea (cap. 7),40188570.0,
2017,79,Del exterior (cap. 7),790,Fondo Europeo de Desarrollo Regional (cap. 7),1382637780.0,
2017,79,Del exterior (cap. 7),794,Fondo Social Europeo (cap. 7),50000.0,
2017,79,Del exterior (cap. 7),793,Fondo Europeo Agrícola de Desarrollo Rural (FEADER) (cap. 7),1073220500.0,
2017,79,Del exterior (cap. 7),792,Fondo Europeo de la Pesca y otros recursos agrícolas y pesqueros (cap. 7),22655540.0,
2017,79,Del exterior (cap. 7),796,Fondo Social Europeo (cap. 7),3000000.0,
2017,79,Del exterior (cap. 7),799,Otras transferencias (cap. 7),28041340.0,
2017,75,De Comunidades Autónomas (cap. 7),,,16542060.0,
2017,75,De Comunidades Autónomas (cap. 7),750/27401,Para ejecución de proyectos de investigación (cap. 7),13000000.0,
2017,75,De Comunidades Autónomas (cap. 7),750/23102,De Comunidades Autónomas (cap. 7),692060.0,
2017,75,De Comunidades Autónomas (cap. 7),750/27106,De comunidades autónomas (cap. 7),150000.0,
2017,75,De Comunidades Autónomas (cap. 7),750/23109,De Comunidades Autónomas (cap. 7),1600000.0,
2017,75,De Comunidades Autónomas (cap. 7),750/27105,De Comunidades Autónomas (cap. 7),1000000.0,
2017,75,De Comunidades Autónomas (cap. 7),759,Otras transferencias de capital (cap. 7),100000.0,
2017,76,De Entidades Locales (cap. 7),,,14748950.0,
2017,76,De Entidades Locales (cap. 7),760,De Ayuntamientos (cap. 7),5959520.0,
2017,76,De Entidades Locales (cap. 7),761,De Diputaciones y Cabildos Insulares (cap. 7),1799000.0,
2017,76,De Entidades Locales (cap. 7),769,Otras transferencias de capital (cap. 7),6990430.0,
2017,61,De las demás inversiones reales,,,38071570.0,
2017,61,De las demás inversiones reales,619,Venta de otras inversiones reales,38069570.0,
2017,61,De las demás inversiones reales,616,Enajenación de bienes destinados a uso general,2000.0,
2017,94,Depósitos y fianzas recibidos,,,170000.0,
2017,94,Depósitos y fianzas recibidos,941,Fianzas recibidas,150000.0,
2017,94,Depósitos y fianzas recibidos,940,Depósitos recibidos,20000.0,
2017,82,Reintegros de préstamos concedidos al Sector Público,,,813888350.0,
2017,82,Reintegros de préstamos concedidos al Sector Público,821,Reintegros de préstamos concedidos al Sector Público a largo plazo,813858350.0,
2017,82,Reintegros de préstamos concedidos al Sector Público,820,Reintegros de préstamos concedidos al Sector Público a corto plazo,30000.0,
2017,74,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 7)",,,500000.0,
2017,74,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 7)",740,Sociedades mercantiles estatales (cap. 7),500000.0,
2017,31,Precios Públicos,,,228967690.0,
2017,31,Precios Públicos,310,Derechos de matrícula en cursos y seminarios,4982530.0,
2017,31,Precios Públicos,319,Otros precios públicos,173774160.0,
2017,31,Precios Públicos,311,"Entradas a museos, exposiciones, espectáculos, etc.",50181000.0,
2017,31,Precios Públicos,317,Cursos impartidos para otros Entes Públicos.,30000.0,
2017,30,Tasas,,,2018955550.0,
2017,30,Tasas,300,Derechos por expedición de tarjetas de identidad profesional a trabajadores extranjeros,7000000.0,
2017,30,Tasas,309,Otras tasas,1348837180.0,
2017,30,Tasas,306,Canon por utilización de aguas continentales para la producción de energía eléctrica,226139420.0,
2017,30,Tasas,305,Tasas consulares,107000000.0,
2017,30,Tasas,302,Tasa por dirección e inspección de obras,45978950.0,
2017,30,Tasas,301,Canon de ocupación y aprovechamiento del dominio público marítimo-terrestre,43000000.0,
2017,30,Tasas,303,"Tasa por el ejercicio de la potestad jurisdiccional en los órdenes civil, contencioso-administrativo y social",134000000.0,
2017,30,Tasas,304,Tasas de expedición de D.N.I. y pasaportes,107000000.0,
2017,84,Devolución de depósitos y fianzas,,,5634630.0,
2017,84,Devolución de depósitos y fianzas,841,Devolución de fianzas,3976690.0,
2017,84,Devolución de depósitos y fianzas,840,Devolución de depósitos,1657940.0,
2017,46,De Entidades Locales (cap. 4),,,247503340.0,
2017,46,De Entidades Locales (cap. 4),460,De Ayuntamientos (cap. 4),247503340.0,
2017,60,De terrenos,,,93151500.0,
2017,60,De terrenos,600,Venta de solares,90150000.0,
2017,60,De terrenos,601,Venta de fincas rústicas,3001500.0,
2017,91,Préstamos recibidos en euros,,,10313682980.0,
2017,91,Préstamos recibidos en euros,911,Préstamos recibidos a largo plazo de entes del Sector Público,10192000000.0,
2017,91,Préstamos recibidos en euros,913,Préstamos recibidos a largo plazo de entes de fuera del Sector Público,40500000.0,
2017,91,Préstamos recibidos en euros,912,Préstamos recibidos a corto plazo de entes de fuera del Sector Público,81182980.0,
2017,32,Otros ingresos procedentes de prestación de servicios,,,703509800.0,
2017,32,Otros ingresos procedentes de prestación de servicios,320,Comisiones por avales y seguros de operaciones financieras,303020.0,
2017,32,Otros ingresos procedentes de prestación de servicios,329,Otros ingresos procedentes de prestación de servicios,165687770.0,
2017,32,Otros ingresos procedentes de prestación de servicios,322,De la Administración financiera,457094870.0,
2017,32,Otros ingresos procedentes de prestación de servicios,327,De asistencia sanitaria,74510990.0,
2017,32,Otros ingresos procedentes de prestación de servicios,328,De servicios sociales,5807150.0,
2017,32,Otros ingresos procedentes de prestación de servicios,321,Renta de aduanas. Derechos menores,106000.0,
2017,39,Otros ingresos,,,7109548500.0,
2017,39,Otros ingresos,391,"Recargos, multas  e intereses de demora tributarios",3026948410.0,
2017,39,Otros ingresos,398/60004,Ingresos afectados a la cobertura de los recargos por falta de medidas de seguridad e higiene,81096000.0,
2017,39,Otros ingresos,399,Ingresos diversos,583346090.0,
2017,39,Otros ingresos,395,Rappels por compras,3119000.0,
2017,39,Otros ingresos,393,Diferencias entre los valores de reembolso y emisión,3300000000.0,
2017,39,Otros ingresos,398/15302,Ingresos extraordinarios,37000.0,
2017,39,Otros ingresos,394,Reintegros de cantidades abonadas a los trabajadores por cuenta de las empresas (Fondo de Garantía Salarial),115000000.0,
2017,39,Otros ingresos,398/98001,Ingresos procedentes de herencias abintestato. Artículo 956 del Código Civil,2000.0,
2017,33,Venta de bienes,,,40007360.0,
2017,33,Venta de bienes,335,Venta de material de desecho,21800.0,
2017,33,Venta de bienes,330,Venta de publicaciones propias,3806820.0,
2017,33,Venta de bienes,331,Venta en comisión de publicaciones,471500.0,
2017,33,Venta de bienes,339,Venta de otros bienes,32499700.0,
2017,33,Venta de bienes,333,Venta de medicamentos,1000000.0,
2017,33,Venta de bienes,332,Venta de fotocopias y otros productos de reprografía,132960.0,
2017,33,Venta de bienes,334,Venta de productos agropecuarios,1074580.0,
2017,33,Venta de bienes,338,Ventas de monedas de colección,1000000.0,
2017,55,Productos de concesiones y aprovechamientos especiales,,,417428140.0,
2017,55,Productos de concesiones y aprovechamientos especiales,550,De concesiones administrativas,4596890.0,
2017,55,Productos de concesiones y aprovechamientos especiales,559,Otras concesiones y aprovechamientos,7911500.0,
2017,55,Productos de concesiones y aprovechamientos especiales,551,Aprovechamientos agrícolas y forestales,4819750.0,
2017,55,Productos de concesiones y aprovechamientos especiales,555,Aprovechamientos agrícolas y forestales,100000.0,
2017,55,Productos de concesiones y aprovechamientos especiales,557,Subastas de derechos de emisión de gases de efecto invernadero,400000000.0,
2017,50,Intereses de títulos y valores,,,1069108290.0,
2017,50,Intereses de títulos y valores,500,Del Estado,1057304720.0,
2017,50,Intereses de títulos y valores,504,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal",3765340.0,
2017,50,Intereses de títulos y valores,506,De Entidades Locales,50000.0,
2017,50,Intereses de títulos y valores,507,De empresas privadas,67110.0,
2017,50,Intereses de títulos y valores,505,De Comunidades Autónomas,7921120.0,
2017,52,Intereses de depósitos,,,57050680.0,
2017,52,Intereses de depósitos,520,Intereses de cuentas bancarias,55633550.0,
2017,52,Intereses de depósitos,529,Intereses de otros depósitos,1417130.0,
2017,38,Reintegros de operaciones corrientes,,,1821323660.0,
2017,38,Reintegros de operaciones corrientes,380,De ejercicios cerrados,1534090320.0,
2017,38,Reintegros de operaciones corrientes,381,Del presupuesto corriente,287233340.0,
2017,59,Otros ingresos patrimoniales,,,70933400.0,
2017,59,Otros ingresos patrimoniales,599,Otros,70933400.0,
2017,28,Otros impuestos indirectos,,,1682500000.0,
2017,28,Otros impuestos indirectos,283,Impuesto sobre actividades del juego,75000000.0,
2017,28,Otros impuestos indirectos,282,Impuesto sobre Transmisiones Patrimoniales y Actos Jurídicos Documentados,7000000.0,
2017,28,Otros impuestos indirectos,280,"Cotización, producción y almacenamiento de azúcar e isoglucosa",7000000.0,
2017,28,Otros impuestos indirectos,281,Impuesto sobre las Primas de Seguros,1493500000.0,
2017,28,Otros impuestos indirectos,285,Impuesto sobre los Gases Fluorados de Efecto Invernadero,100000000.0,
2017,54,Rentas de bienes inmuebles,,,42320580.0,
2017,54,Rentas de bienes inmuebles,540,Alquiler y productos de inmuebles,40110580.0,
2017,54,Rentas de bienes inmuebles,549,Otras rentas,2200000.0,
2017,54,Rentas de bienes inmuebles,542,Alquiler de aulas y otras instalaciones formativas.,10000.0,
2017,51,Intereses de anticipos y préstamos concedidos,,,1037882890.0,
2017,51,Intereses de anticipos y préstamos concedidos,518,A familias e instituciones sin fines de lucro,523950.0,
2017,51,Intereses de anticipos y préstamos concedidos,519,Al exterior,25878000.0,
2017,51,Intereses de anticipos y préstamos concedidos,515,A Comunidades Autónomas,901189000.0,
2017,51,Intereses de anticipos y préstamos concedidos,514,"A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal",50940.0,
2017,51,Intereses de anticipos y préstamos concedidos,517,A empresas privadas,40000000.0,
2017,51,Intereses de anticipos y préstamos concedidos,516,A Entidades Locales,70241000.0,
2017,53,Dividendos y participaciones en beneficios,,,3577786720.0,
2017,53,Dividendos y participaciones en beneficios,534,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal",3577348120.0,
2017,53,Dividendos y participaciones en beneficios,537,De empresas privadas,438600.0,
2017,81,Enajenación de obligaciones y bonos de fuera del Sector Público,,,6551360.0,
2017,81,Enajenación de obligaciones y bonos de fuera del Sector Público,811,Enajenación de obligaciones y bonos de fuera del Sector Público a largo plazo,2000000.0,
2017,81,Enajenación de obligaciones y bonos de fuera del Sector Público,810,Enajenación de obligaciones y bonos de fuera del Sector Público a corto plazo,4551360.0,
2017,68,Reintegros por operaciones de capital,,,206408580.0,
2017,68,Reintegros por operaciones de capital,680,De ejercicios cerrados,181408580.0,
2017,68,Reintegros por operaciones de capital,681,Del presupuesto corriente,25000000.0,
2017,80,Enajenación de deuda del Sector Público,,,597731540.0,
2017,80,Enajenación de deuda del Sector Público,801,Enajenación de deuda del Sector Público a largo plazo,373223290.0,
2017,80,Enajenación de deuda del Sector Público,800,Enajenación de deuda del Sector Público a corto plazo,224508250.0,
2017,37,Cotizaciones de asociados,,,340000.0,
2017,37,Cotizaciones de asociados,370,Cotizaciones de asociados,340000.0,
2017,89,Utilización de activos financieros afectos al Fondo de Reserva de la Seguridad Social y a otros Fondos del Sistema,,,7300143320.0,
2017,89,Utilización de activos financieros afectos al Fondo de Reserva de la Seguridad Social y a otros Fondos del Sistema,890,Al Fondo de Reserva de la Seguridad Social,7300143320.0,
2018,22,Sobre consumos específicos,,,8463000000.0,
2018,22,Sobre consumos específicos,220,Impuestos especiales,8463000000.0,
2018,48,De familias e instituciones sin fines de lucro (cap. 4),,,7240420.0,
2018,48,De familias e instituciones sin fines de lucro (cap. 4),480,De familias e instituciones sin fines de lucro (cap. 4),4678000.0,
2018,48,De familias e instituciones sin fines de lucro (cap. 4),489,Otras transferencias corrientes (cap. 4),2562420.0,
2018,10,Sobre la renta,,,66519000000.0,
2018,10,Sobre la renta,100,De las personas físicas,39587000000.0,
2018,10,Sobre la renta,101,De sociedades,24258000000.0,
2018,10,Sobre la renta,102,De no residentes,2674000000.0,
2018,12,Cotizaciones sociales,,,141497870870.0,
2018,12,Cotizaciones sociales,120,Cotizaciones de los regímenes especiales de funcionarios,3481916160.0,
2018,12,Cotizaciones sociales,122,Cotizaciones del R.E.T. Autonomos,11441230000.0,
2018,12,Cotizaciones sociales,121,Cotizaciones del Regimen General,88759580000.0,
2018,12,Cotizaciones sociales,124,Cotizaciones R.E. Trabajadores del Mar,370610000.0,
2018,12,Cotizaciones sociales,127,Cotizaciones de acctes. trabajo y e. p.,7495600000.0,
2018,12,Cotizaciones sociales,125,Cotizaciones R.E. Mineria del Carbon,108200000.0,
2018,12,Cotizaciones sociales,129,Otras cotizaciones,23233454710.0,
2018,12,Cotizaciones sociales,128,"Cotizaciones de desempleados, cese de actividad de trabajadores autónomos y bonificaciones para el fomento del empleo",6607280000.0,
2018,87,Remanente de tesorería,,,1611530170.0,
2018,87,Remanente de tesorería,870,Remanente de tesorería,1606436630.0,
2018,87,Remanente de tesorería,873,"Remanente de Tesorería afectado en cumplimiento del artículo 18.2 y de la Disp.Adic.26ª de la Ley 33/2003, de 3 de noviembre, del Patrimonio de las Administraciones Públicas",1093540.0,
2018,87,Remanente de tesorería,871,Remanente de tesorería afectado a Formación para el Empleo,4000000.0,
2018,23,Sobre tráfico exterior,,,1993000000.0,
2018,23,Sobre tráfico exterior,231,Exacciones reguladoras y otros gravámenes agrícolas,2000000.0,
2018,23,Sobre tráfico exterior,230,Derechos de aduana y exacciones de efecto equivalente establecidos para la importación o exportación de mercancías,1991000000.0,
2018,44,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 4)",,,11443590.0,
2018,44,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 4)",449,Del resto del Sector Público Estatal (cap. 4),164000.0,
2018,44,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 4)",441,De entidades públicas empresariales (cap. 4),11235590.0,
2018,44,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 4)",442,De fundaciones públicas (cap. 4),44000.0,
2018,21,Sobre el Valor Añadido,,,34992000000.0,
2018,21,Sobre el Valor Añadido,210,Impuesto sobre el Valor Añadido,34992000000.0,
2018,13,Sobre la producción y almacenamiento de energía eléctrica y combustible,,,1808000000.0,
2018,13,Sobre la producción y almacenamiento de energía eléctrica y combustible,131,Sobre la producción de combustible nuclear gastado y residuos radioactivos resultantes de la generación de energía nucleoeléctrica,275000000.0,
2018,13,Sobre la producción y almacenamiento de energía eléctrica y combustible,130,Sobre el valor de la producción de la energía eléctrica,1533000000.0,
2018,77,De empresas privadas (cap. 7),,,78000000.0,
2018,77,De empresas privadas (cap. 7),779,De empresas privadas (cap. 7),3000000.0,
2018,77,De empresas privadas (cap. 7),772,De empresas privadas (cap. 7),75000000.0,
2018,45,De Comunidades Autónomas (cap. 4),,,5394692210.0,
2018,45,De Comunidades Autónomas (cap. 4),459,Otras transferencias corrientes (cap. 4),2232260.0,
2018,45,De Comunidades Autónomas (cap. 4),456,Compensaciones financieras del País Vasco (cap. 4),51766900.0,
2018,45,De Comunidades Autónomas (cap. 4),450,Contribuciones Concertadas (cap. 4),1729072630.0,
2018,45,De Comunidades Autónomas (cap. 4),451,Por Fondo de Suficiencia y otros (cap. 4),3577870270.0,
2018,45,De Comunidades Autónomas (cap. 4),453,Compensación a satisfacer por la Comunidad Autónoma de Canarias por la supresión del I.G.T.E. (cap. 4),33750150.0,
2018,83,Reintegros de préstamos concedidos fuera del Sector Público,,,1548253320.0,
2018,83,Reintegros de préstamos concedidos fuera del Sector Público,831,Reintegros de préstamos concedidos fuera del Sector Público a largo plazo,1530210340.0,
2018,83,Reintegros de préstamos concedidos fuera del Sector Público,830,Reintegros de préstamos concedidos fuera del Sector Público a corto plazo,18042980.0,
2018,47,De empresas privadas (cap. 4),,,39386370.0,
2018,47,De empresas privadas (cap. 4),470/18301,Ingresos de empresas privadas (cap. 4),1000000.0,
2018,47,De empresas privadas (cap. 4),470/12301,De empresas privadas (cap. 4),800000.0,
2018,47,De empresas privadas (cap. 4),471,Aportaciones de empresas colaboradoras para el sostenimiento de los servicios comunes (cap. 4),34500000.0,
2018,47,De empresas privadas (cap. 4),479/18101,Otras transferencias corrientes (cap. 4),1130470.0,
2018,47,De empresas privadas (cap. 4),470/25101,Provenientes de empresas de propiedad privada (cap. 4),10000.0,
2018,47,De empresas privadas (cap. 4),470/18302,Ingresos de empresas privadas (cap. 4),1625000.0,
2018,47,De empresas privadas (cap. 4),479/18107,De empresas privadas (cap. 4),20000.0,
2018,47,De empresas privadas (cap. 4),470/19104,Transferencias de empresas privadas (cap. 4),900.0,
2018,47,De empresas privadas (cap. 4),470/98001,De empresas privadas (cap. 4),300000.0,
2018,11,Sobre el capital,,,200000000.0,
2018,11,Sobre el capital,119,Otros impuestos sobre el capital,200000000.0,
2018,78,De familias e instituciones sin fines de lucro (cap. 7),,,13309190.0,
2018,78,De familias e instituciones sin fines de lucro (cap. 7),780,De familias e instituciones sin fines de lucro (cap. 7),6500000.0,
2018,78,De familias e instituciones sin fines de lucro (cap. 7),782,Ayudas a la investigación (cap. 7),6809190.0,
2018,49,Del exterior (cap. 4),,,6520655170.0,
2018,49,Del exterior (cap. 4),491,Del Fondo Europeo Agrícola de Garantía (FEAGA) (cap. 4),5705608950.0,
2018,49,Del exterior (cap. 4),493,Aportaciones derivadas de convenios internacionales de cooperación (cap. 4),21491790.0,
2018,49,Del exterior (cap. 4),490,Del Fondo Social Europeo (cap. 4),619117820.0,
2018,49,Del exterior (cap. 4),492,Otras transferencias de la Unión Europea (cap. 4),98042720.0,
2018,49,Del exterior (cap. 4),499,Otras transferencias corrientes (cap. 4),76373890.0,
2018,49,Del exterior (cap. 4),494,De la Unión Europea-PAC (cap. 4),20000.0,
2018,79,Del exterior (cap. 7),,,2795108720.0,
2018,79,Del exterior (cap. 7),791,Fondo de Cohesión (cap. 7),20566780.0,
2018,79,Del exterior (cap. 7),795,Otras transferencias de la Unión Europea (cap. 7),47289600.0,
2018,79,Del exterior (cap. 7),790,Fondo Europeo de Desarrollo Regional (cap. 7),1495075380.0,
2018,79,Del exterior (cap. 7),794,Fondo Social Europeo (cap. 7),50000.0,
2018,79,Del exterior (cap. 7),793,Fondo Europeo Agrícola de Desarrollo Rural (FEADER) (cap. 7),1096000000.0,
2018,79,Del exterior (cap. 7),792,Fondo Europeo de la Pesca y otros recursos agrícolas y pesqueros (cap. 7),99345540.0,
2018,79,Del exterior (cap. 7),796,Fondo Social Europeo (cap. 7),3000000.0,
