Año,Id Política,Nombre Política,Id Programa,Nombre Programa,Presupuesto Gasto,Gasto Real
2023,31,Sanidad,311M,Dirección y Servicios Generales de Sanidad,58026400.0,
2023,31,Sanidad,313B,"Salud pública, sanidad exterior y calidad",717513710.0,
2023,31,Sanidad,313C,Seguridad alimentaria y nutrición,19562050.0,
2023,31,Sanidad,312E,Asistencia sanitaria del Mutualismo Administrativo,2477358440.0,
2023,31,Sanidad,313A,Prestaciones sanitarias y farmacia,208185190.0,
2023,31,Sanidad,312A,Asistencia hospitalaria en las Fuerzas Armadas,178236750.0,
2023,31,Sanidad,313D,"Donación y trasplante de órganos, tejidos y células",6681760.0,
2023,31,Sanidad,312C,Atención especializada de salud. Instituto Nacional de Gestión Sanitaria,204579430.0,
2023,31,Sanidad,311O,Políticas de Salud y Ordenación Profesional,7805720.0,
2023,31,Sanidad,312G,Atención especializada de salud de Mutuas colaboradoras con la Seguridad Social e Instituto Social de la Marina,486583800.0,
2023,31,Sanidad,312D,Medicina marítima,39241770.0,
2023,31,Sanidad,312B,Atención primaria de salud. Instituto Nacional de Gestión Sanitaria,79367110.0,
2023,31,Sanidad,31RB,C18.I02 Acciones para reforzar la prevención y promoción de la Salud. Sanidad,16295400.0,
2023,31,Sanidad,313E,"Salud Digital, Información e Innovación del Sistema Nacional de Salud",30055380.0,
2023,31,Sanidad,31RC,C18.I03 Aumento de capacidades de respuesta ante crisis sanitarias. Sanidad,25373470.0,
2023,31,Sanidad,31KB,C11.I02 Proyectos tractores de digitalización de la Administración General del Estado. Sanidad,66274890.0,
2023,31,Sanidad,31RA,C18.I01 Plan de inversión en equipos de alta tecnología en el Sistema Nacional de Salud. Sanidad,200320.0,
2023,31,Sanidad,31RE,C18.I05 Plan para la racionalización del consumo de productos farmacéuticos y fomento de la sostenibilidad,107460000.0,
2023,31,Sanidad,31RD,C18.I04 Formación de profesionales sanitarios y recursos para compartir conocimiento,74275000.0,
2023,31,Sanidad,310B,Sanidad. Ayuda a la Recuperación para la Cohesión y los Territorios de Europa (REACT-EU),1116000000.0,
2023,31,Sanidad,31KC,"C11.I03 Transformación Digital y Modernización de la AGE, CCAA y EELL. Sanidad",130000000.0,
2023,31,Sanidad,31SC,C19.I03 Competencias digitales para el empleo. Sanidad,2000000.0,
2023,49,Otras actuaciones de carácter económico,,,1448441470.0,
2023,49,Otras actuaciones de carácter económico,491M,Ordenación y promoción de las telecomunicaciones y de la Sociedad de la Información,35661880.0,
2023,49,Otras actuaciones de carácter económico,495A,Desarrollo y aplicación de la información geográfica española,45961780.0,
2023,49,Otras actuaciones de carácter económico,492M,Defensa de la competencia en los mercados y regulación de sectores productivos,62232250.0,
2023,49,Otras actuaciones de carácter económico,496M,Regulación del juego,12364600.0,
2023,49,Otras actuaciones de carácter económico,492N,Regulación y vigilancia de la competencia en el Mercado de Tabacos,8717910.0,
2023,49,Otras actuaciones de carácter económico,493O,Regulación contable y de auditorías,10494310.0,
2023,49,Otras actuaciones de carácter económico,495B,Meteorología,131158140.0,
2023,49,Otras actuaciones de carácter económico,495C,Metrología,10064440.0,
2023,49,Otras actuaciones de carácter económico,494M,Administración de las relaciones laborales y condiciones de trabajo,80733800.0,
2023,49,Otras actuaciones de carácter económico,493M,"Dirección, control y gestión de seguros",19064580.0,
2023,49,Otras actuaciones de carácter económico,492O,Protección y promoción de los derechos de los consumidores y usuarios,17559780.0,
2023,49,Otras actuaciones de carácter económico,491N,Servicio postal universal,110000000.0,
2023,49,Otras actuaciones de carácter económico,497M,Salvamento y lucha contra la contaminación en la mar,189760000.0,
2023,49,Otras actuaciones de carácter económico,498M,Dirección y Servicios Generales de Consumo,15518590.0,
2023,49,Otras actuaciones de carácter económico,49EC,C05.I03 Transición digital en el sector del agua. Otras actuaciones de carácter económico.,85957320.0,
2023,49,Otras actuaciones de carácter económico,49KB,C11.I02 Proyectos tractores de digitalización de la Administración General del Estado. Otras Actuaciones de Carácter Económico,3312010.0,
2023,49,Otras actuaciones de carácter económico,49OS,"C15.R02 Hoja de ruta 5G: Gestión y asignación del espectro, reducción de cargas al despliegue, Ley de Ciberseguridad 5G y Apoyo a entidades locales",31000000.0,
2023,49,Otras actuaciones de carácter económico,49OF,"C15.I06 Despliegue del 5G: redes, cambio tecnológico e innovación",570000000.0,
2023,49,Otras actuaciones de carácter económico,49RC,C18.I03 Aumento de capacidades de respuesta ante crisis sanitarias. Otras Actuaciones de Carácter Económico,1470080.0,
2023,49,Otras actuaciones de carácter económico,49LB,C12.I02 Programa de impulso de la Competitividad y Sostenibilidad Industrial. Otras Actuaciones de Carácter Económico,7410000.0,
2023,45,Infraestructuras,,,10869598590.0,
2023,45,Infraestructuras,454M,Regulación y seguridad del tráfico marítimo,36868810.0,
2023,45,Infraestructuras,452A,Gestión e infraestructuras del agua,1255341660.0,
2023,45,Infraestructuras,456A,Calidad del agua,265690360.0,
2023,45,Infraestructuras,451O,Dirección y Servicios Generales para la Transición Ecológica y el Reto Demográfico,121666800.0,
2023,45,Infraestructuras,453M,Ordenación e inspección del transporte terrestre,24320790.0,
2023,45,Infraestructuras,455M,Regulación y supervisión de la aviación civil,93157860.0,
2023,45,Infraestructuras,451N,"Dirección y Servicios Generales de Transportes, Movilidad y Agenda Urbana",391997270.0,
2023,45,Infraestructuras,456B,Protección y mejora del medio ambiente,25174880.0,
2023,45,Infraestructuras,453B,Creación de infraestructura de carreteras,1578747100.0,
2023,45,Infraestructuras,451M,Estudios y servicios de asistencia técnica en Obras Públicas y Urbanismo,33357230.0,
2023,45,Infraestructuras,456C,Protección y mejora del medio natural,263038020.0,
2023,45,Infraestructuras,453A,Infraestructura del transporte ferroviario,500662280.0,
2023,45,Infraestructuras,452M,Normativa y ordenación territorial de los recursos hídricos,9674480.0,
2023,45,Infraestructuras,456M,Actuaciones para la prevención de la contaminación y el cambio climático,16647150.0,
2023,45,Infraestructuras,456D,Actuación en la costa,96655450.0,
2023,45,Infraestructuras,453C,Conservación y explotación de carreteras,1211931910.0,
2023,45,Infraestructuras,453N,Regulación y supervisión de la seguridad ferroviaria,16463520.0,
2023,45,Infraestructuras,453O,Comisión de Investigación de Accidentes Ferroviarios,516150.0,
2023,45,Infraestructuras,455O,Comisión de Investigación de Accidentes e Incidentes de Aviación Civil,1762850.0,
2023,45,Infraestructuras,454O,Comisión de Investigación de Accidentes e Incidentes Marítimos,2687180.0,
2023,45,Infraestructuras,45DB,C04.I02 Conservación de la biodiversidad terrestre marina,154314680.0,
2023,45,Infraestructuras,45DA,C04.I01 Digitalización y conocimientos del patrimonio natural,78860960.0,
2023,45,Infraestructuras,456N,Transición justa,332123180.0,
2023,45,Infraestructuras,456E,Reto demográfico y lucha contra la despoblación,71645080.0,
2023,45,Infraestructuras,45FC,C06.I03 Intermodalidad y logística,316681120.0,
2023,45,Infraestructuras,45DC,C04.I03 Restauración de ecosistemas e infraestructura verde,95119210.0,
2023,45,Infraestructuras,45EB,"C05.I02 Seguimiento y restauración de ecosistemas fluviales, recuperación de acuíferos y mitigación del riesgo de inundación",497980190.0,
2023,45,Infraestructuras,45EA,"C05.I01 Materialización de actuaciones de depuración, saneamiento, eficiencia, ahorro, reutilización y seguridad de infraestructuras (DSEAR)",187000000.0,
2023,45,Infraestructuras,45FB,C06.I02 Red Transeuropea de Transporte. Otras actuaciones. Infraestructuras y Ecosistemas Resilientes,514984740.0,
2023,45,Infraestructuras,45EC,C05.I03 Transición digital en el sector del agua. Infraestructuras y Ecosistemas Resilientes.,370000000.0,
2023,45,Infraestructuras,45DD,C04.I04 Gestión forestal sostenible,97340030.0,
2023,45,Infraestructuras,45FA,C06.I01 Red nacional de transporte: Corredores europeos.,236816020.0,
2023,45,Infraestructuras,45FD,C06.I04 Programa de apoyo para un transporte sostenible y digital,132000000.0,
2023,45,Infraestructuras,45LC,C12.I03 Plan de apoyo a la implementación de la normativa de residuos y al fomento de la economía circular,250000000.0,
2023,45,Infraestructuras,45AC,C01.I03 Actuaciones de mejora de la calidad y fiabilidad en el servicio de Cercanías.,358989770.0,
2023,45,Infraestructuras,45ED,C05.I04 Adaptación de la costa al cambio climático e implementación de las Estrategias Marinas y de los planes de ordenación del espacio marítimo,140733330.0,
2023,45,Infraestructuras,45SC,C19.I03 Competencias digitales para el empleo. Transportes y Movilidad.,11500000.0,
2023,45,Infraestructuras,45AA,C01.I01 Zonas de bajas emisiones y transformación del transporte urbano y metropolitano. Infraestructuras y Ecosistemas Resilientes,987148530.0,
2023,45,Infraestructuras,45SA,C19.I01 Competencias digitales transversales. Transición Ecológica,90000000.0,
2023,46,"Investigación, desarrollo e innovación",,,10449244870.0,
2023,46,"Investigación, desarrollo e innovación",463A,Investigación científica,1215364600.0,
2023,46,"Investigación, desarrollo e innovación",467G,Investigación y desarrollo de la Sociedad de la Información,93820720.0,
2023,46,"Investigación, desarrollo e innovación",462M,Investigación y estudios sociológicos y constitucionales,17155700.0,
2023,46,"Investigación, desarrollo e innovación",464A,Investigación y estudios de las Fuerzas Armadas,231851480.0,
2023,46,"Investigación, desarrollo e innovación",462N,Investigación y estudios estadísticos y económicos,6476280.0,
2023,46,"Investigación, desarrollo e innovación",465A,Investigación sanitaria,327821450.0,
2023,46,"Investigación, desarrollo e innovación",463B,Fomento y coordinación de la investigación científica y técnica,1158973500.0,
2023,46,"Investigación, desarrollo e innovación",467I,Innovación tecnológica de las telecomunicaciones,54978090.0,
2023,46,"Investigación, desarrollo e innovación",467H,"Investigación energética, medioambiental y tecnológica",115166230.0,
2023,46,"Investigación, desarrollo e innovación",467C,Investigación y desarrollo tecnológico-industrial,556080540.0,
2023,46,"Investigación, desarrollo e innovación",467B,"Investigación, desarrollo y experimentación en transporte e infraestructuras",1000000.0,
2023,46,"Investigación, desarrollo e innovación",461M,Dirección y Servicios Generales de Ciencia e Innovación,57642290.0,
2023,46,"Investigación, desarrollo e innovación",46LB,C12.I02 Programa de impulso de la Competitividad y Sostenibilidad Industrial. I+D+i+Digitalización,1458670000.0,
2023,46,"Investigación, desarrollo e innovación",46KA,C11.I01 Modernización de la Administración General del Estado. I+D+i+Digitalización,233393170.0,
2023,46,"Investigación, desarrollo e innovación",46NB,C14.I02 Programa de digitalización e inteligencia para destinos y sector turístico. I+D+i+Digitalización,142000000.0,
2023,46,"Investigación, desarrollo e innovación",46PR,C16.R01 Estrategia Nacional de IA,86600000.0,
2023,46,"Investigación, desarrollo e innovación",46QE,"C17.I05 Reforma de capacidades del sistema nacional de ciencia, tecnología e innovación: Transferencia de conocimiento",41948010.0,
2023,46,"Investigación, desarrollo e innovación",46MC,C13.I03 Digitalización e Innovación I. I+D+i+Digitalización,1322000000.0,
2023,46,"Investigación, desarrollo e innovación",46QB,"C17.I02 Fortalecimiento de las capacidades, infraestructuras y equipamientos de los agentes del SECTI",75830390.0,
2023,46,"Investigación, desarrollo e innovación",46SA,C19.I01 Competencias digitales transversales. I+D+i+Digitalización,123000000.0,
2023,46,"Investigación, desarrollo e innovación",46OC,C15.I03 Bonos de conectividad para PYMES y colectivos vulnerables,10000000.0,
2023,46,"Investigación, desarrollo e innovación",46QF,"C17.I06 Reforma de capacidades del sistema nacional de ciencia, tecnología e innovación: Salud",394243050.0,
2023,46,"Investigación, desarrollo e innovación",46FB,C06.I02 Red Transeuropea de Transporte. Otras actuaciones. I+D+i+Digitalización,30284540.0,
2023,46,"Investigación, desarrollo e innovación",46OG,"C15.I07 Ciberseguridad: Fortalecimiento de las capacidades de ciudadanos, PYMES y profesionales; e Impulso del ecosistema del sector",131620000.0,
2023,46,"Investigación, desarrollo e innovación",46LA,C12.I01 Espacios de datos sectoriales (contribución a proyectos tractores de digitalización de los sectores productivos estratégicos),400000000.0,
2023,46,"Investigación, desarrollo e innovación",46MA,C13.I01 Emprendimiento. I+D+i+Digitalización,48000000.0,
2023,46,"Investigación, desarrollo e innovación",46OA,C15.I01 Favorecer la vertebración territorial mediante despliegue de redes: Extensión de la banda ancha ultrarrápida y cobertura en movilidad de 30 Mbps,256000000.0,
2023,46,"Investigación, desarrollo e innovación",46UD,C21.I04 Formación y capacitación del personal docente e investigador,120520000.0,
2023,46,"Investigación, desarrollo e innovación",46OB,"C15.I02 Refuerzo de conectividad en centros de referencia, motores socioeconómicos y proyectos tractores de digitalización sectorial",155000000.0,
2023,46,"Investigación, desarrollo e innovación",46UE,"C21.I05 Mejora de infraestructuras digitales, el equipamiento, las tecnologías, la docencia y la evaluación digitales universitarios",18530000.0,
2023,46,"Investigación, desarrollo e innovación",46SD,C19.I04 Profesionales digitales,5000000.0,
2023,46,"Investigación, desarrollo e innovación",46OD,C15.I04 Renovación y sostenibilidad de infraestructuras,20000000.0,
2023,46,"Investigación, desarrollo e innovación",46AA,C01.I01 Zonas de bajas emisiones y transformación del transporte urbano y metropolitano. I+D+i+Digitalización,2580170.0,
2023,46,"Investigación, desarrollo e innovación",46QD,C17.I04 Nueva carrera científica,219010000.0,
2023,46,"Investigación, desarrollo e innovación",46QG,"C17.I07 Reforma de capacidades del sistema nacional de ciencia, tecnología e innovación: Medioambiente, cambio climático y energía",6858000.0,
2023,46,"Investigación, desarrollo e innovación",46QC,"C17.I03 Nuevos proyectos I+D+I Publico Privados, Interdisciplinares, Pruebas de concepto y concesión de ayudas consecuencia de convocatorias competitivas internacionales. I+D de vanguardia orientada a retos de la sociedad. Compra pública pre-comercial.",442572000.0,
2023,46,"Investigación, desarrollo e innovación",46QA,C17.I01 Planes Complementarios con CCAA,60254660.0,
2023,46,"Investigación, desarrollo e innovación",46RF,C18.I06 Data lake Sanitario,65000000.0,
2023,46,"Investigación, desarrollo e innovación",46QI,"C17.I09 Reforma de capacidades del sistema nacional de ciencia, tecnología e innovación: Sector aeroespacial",40000000.0,
2023,46,"Investigación, desarrollo e innovación",46SC,C19.I03 Competencias digitales para el empleo. I+D+i+Digitalización,54000000.0,
2023,46,"Investigación, desarrollo e innovación",46OE,C15.I05 Despliegue de infraestructuras digitales transfronterizas. I+D+i+Digitalización,650000000.0,
2023,33,Cultura,,,1790724860.0,
2023,33,Cultura,334A,Promoción y cooperación cultural,289124240.0,
2023,33,Cultura,337C,Protección del Patrimonio Histórico,13896610.0,
2023,33,Cultura,337A,Administración del Patrimonio Histórico-Nacional,120641720.0,
2023,33,Cultura,335A,Música y danza,122596250.0,
2023,33,Cultura,333B,Exposiciones,1594290.0,
2023,33,Cultura,333A,Museos,233376990.0,
2023,33,Cultura,335B,Teatro,59815130.0,
2023,33,Cultura,332B,Bibliotecas,65124550.0,
2023,33,Cultura,336A,Fomento y apoyo de las actividades deportivas,249970870.0,
2023,33,Cultura,337B,Conservación y restauración de bienes culturales,46944070.0,
2023,33,Cultura,335C,Cinematografía,167089500.0,
2023,33,Cultura,334B,Promoción del libro y publicaciones culturales,13892060.0,
2023,33,Cultura,334C,Fomento de las industrias culturales,6172290.0,
2023,33,Cultura,332A,Archivos,47711030.0,
2023,33,Cultura,33XC,C24.I03 Digitalización e impulso de los grandes servicios culturales. Cultura,21379000.0,
2023,33,Cultura,331M,Dirección y Servicios Generales de Cultura y Deporte,56375090.0,
2023,33,Cultura,33ZA,C26.I01 Plan de Digitalización del Sector Deporte,57391930.0,
2023,33,Cultura,33SC,C19.I03 Competencias digitales para el empleo. Cultura,75000000.0,
2023,33,Cultura,337D,Administración de los Reales Patronatos,5494010.0,
2023,33,Cultura,33XA,C24.I01 Impulso de la competitividad de las industrias culturales. Cultura,12446000.0,
2023,33,Cultura,33ZB,C26.I02 Plan de Transición Ecológica de Instalaciones Deportivas,68998190.0,
2023,33,Cultura,33ZC,C26.I03 Plan Social del Sector Deporte,16000000.0,
2023,33,Cultura,33YA,"C25.I01 Programa de fomento, modernización y digitalización del sector audiovisual. Cultura",21690340.0,
2023,33,Cultura,33XB,C24.I02 Dinamización de la cultura a lo largo del territorio,18000700.0,
2023,21,Pensiones,,,190684246150.0,
2023,21,Pensiones,219N,Gestión de pensiones de Clases Pasivas,4967040.0,
2023,21,Pensiones,212M,Pensiones no contributivas y prestaciones asistenciales,2808045600.0,
2023,21,Pensiones,219M,Gestión de las prestaciones económicas de Seguridad Social,421705100.0,
2023,21,Pensiones,211O,Otras pensiones y prestaciones de Clases Pasivas,49447740.0,
2023,21,Pensiones,211M,Pensiones contributivas de la Seguridad Social,159688815850.0,
2023,21,Pensiones,212O,Complementos por mínimos de las pensiones contributivas,7261170000.0,
2023,21,Pensiones,211N,Pensiones de Clases Pasivas,20369000890.0,
2023,21,Pensiones,212B,Pensiones de guerra,81093930.0,
2023,92,Servicios de carácter general,,,9657929040.0,
2023,92,Servicios de carácter general,921P,Administración General del Estado en el Territorio,285559670.0,
2023,92,Servicios de carácter general,921T,Servicios de transportes de Ministerios,50502800.0,
2023,92,Servicios de carácter general,923C,Elaboración y difusión estadística,192541550.0,
2023,92,Servicios de carácter general,921Q,Cobertura informativa,78385600.0,
2023,92,Servicios de carácter general,923Q,Dirección y Servicios Generales de Asuntos Económicos y Transformación Digital,78450940.0,
2023,92,Servicios de carácter general,921R,Publicidad de las normas legales,31984740.0,
2023,92,Servicios de carácter general,923N,Formación del personal de Economía y Hacienda,25084320.0,
2023,92,Servicios de carácter general,923M,Dirección y Servicios Generales de Hacienda y Función Pública,1087674970.0,
2023,92,Servicios de carácter general,923A,Gestión del Patrimonio del Estado,56532290.0,
2023,92,Servicios de carácter general,921O,Formación del personal de las Administraciones Públicas,117248530.0,
2023,92,Servicios de carácter general,922M,Organización territorial del Estado y desarrollo de sus sistemas de colaboración,11759090.0,
2023,92,Servicios de carácter general,921S,Asesoramiento y defensa de los intereses del Estado,44637230.0,
2023,92,Servicios de carácter general,922N,Coordinación y relaciones financieras con los Entes Territoriales,8898700.0,
2023,92,Servicios de carácter general,923P,Relaciones con Instituciones Financieras Multilaterales,383285820.0,
2023,92,Servicios de carácter general,921N,Dirección y organización de la Administración Pública,21147240.0,
2023,92,Servicios de carácter general,924M,Elecciones y Partidos Políticos,461567980.0,
2023,92,Servicios de carácter general,923O,Gestión de la Deuda y de la Tesorería del Estado,63101430.0,
2023,92,Servicios de carácter general,921U,Publicaciones,180000.0,
2023,92,Servicios de carácter general,929N,Fondo de contingencia de ejecución presupuestaria,3964420000.0,
2023,92,Servicios de carácter general,921X,Evaluación de la transparencia de la actividad pública,3376380.0,
2023,92,Servicios de carácter general,923R,Contratación centralizada,317071700.0,
2023,92,Servicios de carácter general,923S,Aportaciones al Mutualismo Administrativo,2281136600.0,
2023,92,Servicios de carácter general,92KA,C11.I01 Modernización de la Administración General del Estado. Servicios de carácter general,2606830.0,
2023,92,Servicios de carácter general,925M,Memoria democrática,13952000.0,
2023,92,Servicios de carácter general,921Y,Agenda 2030,24978170.0,
2023,92,Servicios de carácter general,92KC,C11.I03 Transformación Digital y Modernización de la AGE. Servicios de carácter general,7599560.0,
2023,92,Servicios de carácter general,921M,Dirección y Servicios Generales de Política Territorial,41303900.0,
2023,92,Servicios de carácter general,92SC,C19.I03 Competencias digitales para el empleo. Servicios de carácter general,2941000.0,
2023,23,Servicios sociales y promoción social,,,7113834680.0,
2023,23,Servicios sociales y promoción social,231I,Autonomía personal y atención a la dependencia,3522299250.0,
2023,23,Servicios sociales y promoción social,232A,Promoción y servicios a la juventud,54901490.0,
2023,23,Servicios sociales y promoción social,231F,Otros servicios sociales del Estado,461310530.0,
2023,23,Servicios sociales y promoción social,232B,Igualdad de oportunidades entre mujeres y hombres,231787770.0,
2023,23,Servicios sociales y promoción social,231A,Plan Nacional sobre Drogas,15717040.0,
2023,23,Servicios sociales y promoción social,231E,Otros servicios sociales de la Seguridad Social,49808370.0,
2023,23,Servicios sociales y promoción social,231C,Servicios Sociales de la Seguridad Social a personas con discapacidad,44556890.0,
2023,23,Servicios sociales y promoción social,232C,Actuaciones para la prevención integral de la violencia de género,259741890.0,
2023,23,Servicios sociales y promoción social,231G,Atención a la infancia y a las familias,43992440.0,
2023,23,Servicios sociales y promoción social,231H,Acciones en favor de los inmigrantes,750626820.0,
2023,23,Servicios sociales y promoción social,231D,Servicios Sociales de la Seguridad Social a personas mayores,123217070.0,
2023,23,Servicios sociales y promoción social,231B,Acciones en favor de los emigrantes,60502190.0,
2023,23,Servicios sociales y promoción social,239M,Gestión de los servicios sociales de la Seguridad Social,59042260.0,
2023,23,Servicios sociales y promoción social,232E,Análisis y definición de objetivos y políticas de Inclusión,2751840.0,
2023,23,Servicios sociales y promoción social,232D,Igualdad de trato y diversidad,7345670.0,
2023,23,Servicios sociales y promoción social,232M,Dirección y Servicios Generales de Igualdad,14745720.0,
2023,23,Servicios sociales y promoción social,239N,Dirección y Servicios Generales de Derechos Sociales y Agenda 2030,30448500.0,
2023,23,Servicios sociales y promoción social,232F,Derechos de los animales,7481710.0,
2023,23,Servicios sociales y promoción social,23VB,"C22.I02 Plan de Modernización de los Servicios Sociales: Transformación tecnológica, innovación, formación y refuerzo de la atención a la infancia.",279844680.0,
2023,23,Servicios sociales y promoción social,23VA,"C22.I01 Plan de apoyos y cuidados de larga duración: desinstitucionalización, equipamientos y tecnología.",822215850.0,
2023,23,Servicios sociales y promoción social,23VE,C22.I05 Incremento de la capacidad y eficiencia del sistema de acogida de solicitantes de asilo,142976000.0,
2023,23,Servicios sociales y promoción social,23VC,C22.I03 Plan España País Accesible.,41442800.0,
2023,23,Servicios sociales y promoción social,23WG,C23.I07 Fomento del crecimiento inclusivo mediante la vinculación de las políticas de inclusión social al Ingreso Mínimo Vital,27724050.0,
2023,23,Servicios sociales y promoción social,23VD,C22.I04 Plan España te protege contra la violencia machista.,59353850.0,
2023,32,Educación,,,4922745740.0,
2023,32,Educación,322C,Enseñanzas universitarias,146251430.0,
2023,32,Educación,322L,Inversiones en centros educativos y otras actividades educativas,412391060.0,
2023,32,Educación,321M,Dirección y Servicios Generales de Educación y Formación Profesional,87108650.0,
2023,32,Educación,321N,Formación permanente del profesorado de Educación,1847440.0,
2023,32,Educación,322G,Educación compensatoria,4144070.0,
2023,32,Educación,322B,"Educación Secundaria, Formación Profesional y Escuelas Oficiales de Idiomas",152307800.0,
2023,32,Educación,322F,Educación en el exterior,110332490.0,
2023,32,Educación,322I,Enseñanzas especiales,2951960.0,
2023,32,Educación,323M,Becas y ayudas a estudiantes,2599719240.0,
2023,32,Educación,322E,Enseñanzas artísticas,4757970.0,
2023,32,Educación,322A,Educación Infantil y Primaria,194695380.0,
2023,32,Educación,321O,Dirección y Servicios Generales de Universidades,15799300.0,
2023,32,Educación,32UC,"C21.I03 Creación de Unidades de Acompañamiento y Orientación Personal y Familiar del alumnado educativamente vulnerable, en los servicios educativos o psicopedagógicos situados en zonas y distritos escolares.",55934920.0,
2023,32,Educación,32TB,C20.I02 Transformación Digital de la Formación Profesional,143059870.0,
2023,32,Educación,32SB,C19.I02 Transformación Digital de la Educación. Educación,59804010.0,
2023,32,Educación,32TC,C20.I03 Innovación e internacionalización de la formación profesional,193203230.0,
2023,32,Educación,32TA,C20.I01 Reskilling y upskilling de la población activa ligado a cualificaciones profesionales. Educación,438800420.0,
2023,32,Educación,32US,"C21.R02 Diseño y aplicación de nuevo modelo curricular por competencias clave, priorizando aprendizajes fundamentales, y regulación de una ordenación académica inclusiva",400000.0,
2023,32,Educación,32UB,"C21.I02 Programa de Orientación, Avance y Enriquecimiento Educativo en centros de especial complejidad educativa (Programa #PROA+).",120626500.0,
2023,32,Educación,32UA,"C21.I01 Creación de plazas del Primer Ciclo de Educación Infantil de titularidad pública (prioritariamente de 1 y 2 años): Reforma/rehabilitación y equipamiento para nuevas unidades; nueva construcción y equipamiento; y, gastos de personal y otros gastos.",136210000.0,
2023,32,Educación,32TR,C20.R01 Plan de modernización de la Formación Profesional,400000.0,
2023,32,Educación,32SA,C19.I01 Competencias digitales transversales. Educación,42000000.0,
2023,14,Política exterior,,,2190349640.0,
2023,14,Política exterior,143A,Cooperación para el desarrollo,969391170.0,
2023,14,Política exterior,142A,Acción del Estado en el exterior,867517410.0,
2023,14,Política exterior,142B,Acción Diplomática ante la Unión Europea,29384730.0,
2023,14,Política exterior,141M,"Dirección y Servicios Generales de Asuntos Exteriores, Unión Europea y Cooperación",96348110.0,
2023,14,Política exterior,144A,"Cooperación, promoción y difusión cultural en el exterior",158790420.0,
2023,14,Política exterior,144B,"Cooperación, promoción y difusión educativa en el exterior",13334690.0,
2023,14,Política exterior,14KB,C11.I02 Proyectos tractores de digitalización de la Administración General del Estado. Política exterior,25119000.0,
2023,14,Política exterior,14SA,C19.I01 Competencias digitales transversales. Política Exterior,24140000.0,
2023,14,Política exterior,14YA,"C25.I01 Programa de fomento, modernización y digitalización del sector audiovisual. Política Exterior",5000000.0,
2023,14,Política exterior,14XA,C24.I01 Impulso de la competitividad de las industrias culturales. Política Exterior,1000000.0,
2023,14,Política exterior,14SB,C19.I02 Transformación Digital de la Educación. Política Exterior,324110.0,
2023,13,Seguridad ciudadana e instituciones penitenciarias,,,10718220830.0,
2023,13,Seguridad ciudadana e instituciones penitenciarias,132B,Seguridad vial,843128340.0,
2023,13,Seguridad ciudadana e instituciones penitenciarias,135M,Protección de datos de carácter personal,18409540.0,
2023,13,Seguridad ciudadana e instituciones penitenciarias,132A,Seguridad ciudadana,7429508850.0,
2023,13,Seguridad ciudadana e instituciones penitenciarias,131O,Fuerzas y Cuerpos en reserva,304720150.0,
2023,13,Seguridad ciudadana e instituciones penitenciarias,131P,Derecho de asilo y apátridas,16202480.0,
2023,13,Seguridad ciudadana e instituciones penitenciarias,134M,Protección Civil,16749710.0,
2023,13,Seguridad ciudadana e instituciones penitenciarias,131M,Dirección y Servicios Generales de Seguridad y Protección Civil,442461600.0,
2023,13,Seguridad ciudadana e instituciones penitenciarias,133A,Centros e Instituciones Penitenciarias,1326162600.0,
2023,13,Seguridad ciudadana e instituciones penitenciarias,132C,Actuaciones policiales en materia de droga,108468890.0,
2023,13,Seguridad ciudadana e instituciones penitenciarias,131N,Formación de Fuerzas y Cuerpos de Seguridad del Estado,178908670.0,
2023,13,Seguridad ciudadana e instituciones penitenciarias,13SC,C19.I03 Competencias digitales para el empleo. Seguridad Ciudadana e Instituciones Penitenciarias,11000000.0,
2023,13,Seguridad ciudadana e instituciones penitenciarias,13KB,C11.I02 Proyectos tractores de digitalización de la Administración General del Estado. Seguridad Ciudadana e Instituciones Penitenciarias,22500000.0,
2023,42,Industria y energía,,,9002384560.0,
2023,42,Industria y energía,424M,Seguridad nuclear y protección radiológica,47863690.0,
2023,42,Industria y energía,423N,Explotación minera,14409040.0,
2023,42,Industria y energía,421N,Regulación y protección de la Propiedad Industrial,53552860.0,
2023,42,Industria y energía,421M,"Dirección y Servicios Generales de Industria, Comercio y Turismo",77762880.0,
2023,42,Industria y energía,422A,Incentivos regionales a la localización industrial,144055260.0,
2023,42,Industria y energía,425A,Normativa y desarrollo energético,3868887530.0,
2023,42,Industria y energía,421O,Calidad y seguridad industrial,3775880.0,
2023,42,Industria y energía,422M,Reconversión y reindustrialización,52774860.0,
2023,42,Industria y energía,422B,Desarrollo industrial,334400280.0,
2023,42,Industria y energía,42BD,C02.I04 Programa de regeneración y reto demográfico,225000000.0,
2023,42,Industria y energía,42JA,C10.I01 Inversiones en transición justa,169252590.0,
2023,42,Industria y energía,42HA,C08.I01 Despliegue del almacenamiento energético,93747410.0,
2023,42,Industria y energía,42LB,C12.I02 Programa de impulso de la Competitividad y Sostenibilidad Industrial e I+D+i,1000000000.0,
2023,42,Industria y energía,42KD,C11.I04 Plan de Transición Energética en la Administración General del Estado,524085280.0,
2023,42,Industria y energía,42IA,C09.I01 Hidrógeno renovable: un proyecto país,672817000.0,
2023,42,Industria y energía,42GB,C07.I02 Energía sostenible en las islas,25000000.0,
2023,42,Industria y energía,42ME,C13.I05 Internacionalización. Industria,1000000.0,
